project_name,version,license,pypi_url,github_url,snyk_url,type
azure-mgmt-managementpartner,v1.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-managementpartner,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-managementpartner,influential-project
azure-mgmt-maps,v2.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-maps,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-maps,influential-project
azure-mgmt-marketplaceordering,v1.1.0,License: MIT,https://www.pypi.org/project/azure-mgmt-marketplaceordering,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-marketplaceordering,influential-project
azure-mgmt-media,v10.2.0,License: MIT,https://www.pypi.org/project/azure-mgmt-media,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-media,influential-project
azure-mgmt-monitor,v6.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-monitor,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-monitor,influential-project
azure-mgmt-msi,v7.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-msi,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-msi,influential-project
azure-mgmt-netapp,v10.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-netapp,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-netapp,influential-project
azure-mgmt-network,v23.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-network,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-network,influential-project
azure-mgmt-notificationhubs,v8.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-notificationhubs,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-notificationhubs,influential-project
azure-mgmt-policyinsights,v1.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-policyinsights,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-policyinsights,influential-project
azure-mgmt-powerbiembedded,v2.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-powerbiembedded,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-powerbiembedded,influential-project
azure-mgmt-privatedns,v1.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-privatedns,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-privatedns,influential-project
azure-mgmt-rdbms,v10.1.0,License: MIT,https://www.pypi.org/project/azure-mgmt-rdbms,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-rdbms,influential-project
azure-mgmt-recoveryservices,v2.3.0,License: MIT,https://www.pypi.org/project/azure-mgmt-recoveryservices,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-recoveryservices,influential-project
azure-mgmt-recoveryservicesbackup,v5.2.0,License: MIT,https://www.pypi.org/project/azure-mgmt-recoveryservicesbackup,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-recoveryservicesbackup,influential-project
azure-mgmt-redhatopenshift,v1.2.0,License: MIT,https://www.pypi.org/project/azure-mgmt-redhatopenshift,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-redhatopenshift,influential-project
azure-mgmt-redis,v14.1.0,License: MIT,https://www.pypi.org/project/azure-mgmt-redis,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-redis,influential-project
azure-mgmt-relay,v1.1.0,License: MIT,https://www.pypi.org/project/azure-mgmt-relay,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-relay,influential-project
azure-mgmt-reservations,v2.3.0,License: MIT,https://www.pypi.org/project/azure-mgmt-reservations,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-reservations,influential-project
azure-mgmt-scheduler,v2.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-scheduler,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-scheduler,influential-project
azure-mgmt-search,v9.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-search,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-search,influential-project
azure-mgmt-security,v5.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-security,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-security,influential-project
azure-mgmt-servicebus,v8.2.0,License: MIT,https://www.pypi.org/project/azure-mgmt-servicebus,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-servicebus,influential-project
azure-mgmt-servicefabric,v2.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-servicefabric,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-servicefabric,influential-project
azure-mgmt-servicefabricmanagedclusters,v1.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-servicefabricmanagedclusters,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-servicefabricmanagedclusters,influential-project
azure-mgmt-servicelinker,v1.1.0,License: MIT,https://www.pypi.org/project/azure-mgmt-servicelinker,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-servicelinker,influential-project
azure-mgmt-signalr,v1.2.0,License: MIT,https://www.pypi.org/project/azure-mgmt-signalr,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-signalr,influential-project
azure-mgmt-sql,v3.0.1,License: MIT,https://www.pypi.org/project/azure-mgmt-sql,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-sql,influential-project
azure-mgmt-sqlvirtualmachine,v0.5.0,License: MIT,https://www.pypi.org/project/azure-mgmt-sqlvirtualmachine,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-sqlvirtualmachine,influential-project
azure-mgmt-subscription,v3.1.1,License: MIT,https://www.pypi.org/project/azure-mgmt-subscription,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-subscription,influential-project
azure-mgmt-synapse,v2.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-synapse,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-synapse,influential-project
azure-mgmt-trafficmanager,v1.0.0,License: MIT,https://www.pypi.org/project/azure-mgmt-trafficmanager,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-trafficmanager,influential-project
azure-mgmt-web,v7.1.0,License: MIT,https://www.pypi.org/project/azure-mgmt-web,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-mgmt-web,influential-project
azureml-sdk,v1.50.0,License: MIT,https://www.pypi.org/project/azureml-sdk,https://github.com/Azure/MachineLearningNotebooks,https://snyk.io/advisor/python/azureml-sdk,influential-project
azure-servicebus,v7.9.0,License: MIT,https://www.pypi.org/project/azure-servicebus,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-servicebus,influential-project
azure-servicefabric,v8.2.0.0,License: MIT,https://www.pypi.org/project/azure-servicefabric,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-servicefabric,influential-project
azure-servicemanagement-legacy,v0.20.7,License: MIT,https://www.pypi.org/project/azure-servicemanagement-legacy,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-servicemanagement-legacy,influential-project
azure-storage,v0.37.0,License: MIT,https://www.pypi.org/project/azure-storage,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-storage,influential-project
azure-storage-common,v2.1.0,License: MIT,https://www.pypi.org/project/azure-storage-common,https://github.com/Azure/azure-storage-python,https://snyk.io/advisor/python/azure-storage-common,influential-project
azure-storage-file-share,v12.12.0,License: MIT,https://www.pypi.org/project/azure-storage-file-share,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-storage-file-share,influential-project
azure-synapse-accesscontrol,v0.7.0,License: MIT,https://www.pypi.org/project/azure-synapse-accesscontrol,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-synapse-accesscontrol,influential-project
azure-synapse-artifacts,v0.15.0,License: MIT,https://www.pypi.org/project/azure-synapse-artifacts,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-synapse-artifacts,influential-project
azure-synapse-managedprivateendpoints,v0.4.0,License: MIT,https://www.pypi.org/project/azure-synapse-managedprivateendpoints,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-synapse-managedprivateendpoints,influential-project
azure-synapse-spark,v0.7.0,License: MIT,https://www.pypi.org/project/azure-synapse-spark,https://github.com/Azure/azure-sdk-for-python,https://snyk.io/advisor/python/azure-synapse-spark,influential-project
backcall,v0.2.0,License: BSD-3-Clause,https://www.pypi.org/project/backcall,https://github.com/takluyver/backcall,https://snyk.io/advisor/python/backcall,influential-project
backports.zoneinfo,v0.2.1,License: Apache-2.0,https://www.pypi.org/project/backports.zoneinfo,https://github.com/pganssle/zoneinfo,https://snyk.io/advisor/python/backports-zoneinfo,influential-project
bandit,v1.7.5,License: Apache-2.0,https://www.pypi.org/project/bandit,https://github.com/PyCQA/bandit,https://snyk.io/advisor/python/bandit,influential-project
basicsr,v1.4.2,License: Apache-2.0,https://www.pypi.org/project/basicsr,https://github.com/XPixelGroup/BasicSR,https://snyk.io/advisor/python/basicsr,influential-project
beautifulsoup4,v4.12.2,License: MIT,https://www.pypi.org/project/beautifulsoup4,,https://snyk.io/advisor/python/beautifulsoup4,influential-project
behave,v1.2.6,License: BSD-2-Clause,https://www.pypi.org/project/behave,https://github.com/behave/behave,https://snyk.io/advisor/python/behave,influential-project
betterproto,v1.2.5,License: MIT,https://www.pypi.org/project/betterproto,https://github.com/danielgtaylor/python-betterproto,https://snyk.io/advisor/python/betterproto,influential-project
bidict,v0.22.1,License: MPL-2.0,https://www.pypi.org/project/bidict,https://github.com/jab/bidict,https://snyk.io/advisor/python/bidict,influential-project
billiard,v4.1.0,License: BSD-2-Clause,https://www.pypi.org/project/billiard,https://github.com/celery/billiard,https://snyk.io/advisor/python/billiard,influential-project
biopython,v1.81,License: BSD-3-Clause,https://www.pypi.org/project/biopython,https://github.com/biopython/biopython,https://snyk.io/advisor/python/biopython,influential-project
bitarray,v2.7.3,License: Python-2.0,https://www.pypi.org/project/bitarray,https://github.com/ilanschnell/bitarray,https://snyk.io/advisor/python/bitarray,influential-project
bitsandbytes,v0.38.1,License: MIT,https://www.pypi.org/project/bitsandbytes,https://github.com/TimDettmers/bitsandbytes,https://snyk.io/advisor/python/bitsandbytes,influential-project
blessed,v1.20.0,License: MIT,https://www.pypi.org/project/blessed,https://github.com/jquast/blessed,https://snyk.io/advisor/python/blessed,influential-project
blessings,v1.7,License: MIT,https://www.pypi.org/project/blessings,https://github.com/erikrose/blessings,https://snyk.io/advisor/python/blessings,influential-project
bokeh,v3.1.0,License: BSD-3-Clause,https://www.pypi.org/project/bokeh,https://github.com/bokeh/bokeh,https://snyk.io/advisor/python/bokeh,influential-project
boltons,v23.0.0,License: BSD-2-Clause,https://www.pypi.org/project/boltons,https://github.com/mahmoud/boltons,https://snyk.io/advisor/python/boltons,influential-project
boto3-stubs,v1.26.118,License: MIT,https://www.pypi.org/project/boto3-stubs,https://github.com/youtype/mypy_boto3_builder,https://snyk.io/advisor/python/boto3-stubs,influential-project
botocore-stubs,v1.29.118,License: MIT,https://www.pypi.org/project/botocore-stubs,https://github.com/youtype/botocore-stubs,https://snyk.io/advisor/python/botocore-stubs,influential-project
bottle,v0.12.25,License: MIT,https://www.pypi.org/project/bottle,https://github.com/bottlepy/bottle,https://snyk.io/advisor/python/bottle,influential-project
Bottleneck,v1.3.7,License: BSD-2-Clause,https://www.pypi.org/project/Bottleneck,https://github.com/pydata/bottleneck,https://snyk.io/advisor/python/bottleneck,influential-project
bs4,v0.0.1,License: MIT,https://www.pypi.org/project/bs4,,https://snyk.io/advisor/python/bs4,influential-project
build,v0.10.0,License: MIT,https://www.pypi.org/project/build,https://github.com/pypa/build,https://snyk.io/advisor/python/build,influential-project
bump2version,v1.0.1,License: MIT,https://www.pypi.org/project/bump2version,https://github.com/c4urself/bump2version,https://snyk.io/advisor/python/bump2version,influential-project
c7n,v0.9.26,License: Apache-2.0,https://www.pypi.org/project/c7n,https://github.com/cloud-custodian/cloud-custodian,https://snyk.io/advisor/python/c7n,influential-project
c7n-org,v0.6.25,License: Apache-2.0,https://www.pypi.org/project/c7n-org,https://github.com/cloud-custodian/cloud-custodian,https://snyk.io/advisor/python/c7n-org,influential-project
CacheControl,v0.12.11,License: Apache-2.0,https://www.pypi.org/project/CacheControl,https://github.com/ionrock/cachecontrol,https://snyk.io/advisor/python/cachecontrol,influential-project
cachelib,v0.10.2,License: BSD-3-Clause,https://www.pypi.org/project/cachelib,https://github.com/pallets-eco/cachelib,https://snyk.io/advisor/python/cachelib,influential-project
CairoSVG,v2.7.0,License: LGPL-3.0,https://www.pypi.org/project/CairoSVG,https://github.com/Kozea/CairoSVG,https://snyk.io/advisor/python/cairosvg,influential-project
cantools,v38.0.2,License: MIT,https://www.pypi.org/project/cantools,https://github.com/cantools/cantools,https://snyk.io/advisor/python/cantools,influential-project
cassandra-driver,v3.26.0,License: Apache-2.0,https://www.pypi.org/project/cassandra-driver,https://github.com/datastax/python-driver,https://snyk.io/advisor/python/cassandra-driver,influential-project
catboost,v1.1.1,License: Apache-2.0,https://www.pypi.org/project/catboost,https://github.com/catboost/catboost,https://snyk.io/advisor/python/catboost,influential-project
category-encoders,v2.6.0,License: BSD-3-Clause,https://www.pypi.org/project/category-encoders,https://github.com/scikit-learn-contrib/category_encoders,https://snyk.io/advisor/python/category-encoders,influential-project
ccxt,v3.0.74,License: MIT,https://www.pypi.org/project/ccxt,https://github.com/ccxt/ccxt,https://snyk.io/advisor/python/ccxt,influential-project
certbot,v2.5.0,License: Apache-2.0,https://www.pypi.org/project/certbot,https://github.com/certbot/certbot,https://snyk.io/advisor/python/certbot,influential-project
